iter	Logloss
354	0.3027999191
355	0.3026655394
356	0.3025188003
357	0.3023182976
358	0.3022179977
359	0.3020891754
360	0.3018941873
361	0.3016523423
362	0.301521331
363	0.3014240793
364	0.30120807
365	0.3010327829
366	0.3008904993
367	0.3007535831
368	0.3006607672
369	0.3005034552
370	0.3003580538
371	0.3001725787
372	0.3000158435
373	0.299906256
374	0.2997497633
375	0.2996381378
376	0.2994876655
377	0.2993146393
378	0.299173458
379	0.2990803977
380	0.2988753038
381	0.2987569752
382	0.298629107
383	0.2984625535
384	0.2982492983
385	0.2981003232
386	0.2979530489
387	0.2977526377
388	0.2976040031
389	0.2974896554
390	0.2973070151
391	0.2971881003
392	0.2970023657
393	0.2968339942
394	0.2967510635
395	0.2965767902
396	0.2964038237
397	0.2962491193
398	0.2961480806
399	0.2960286
400	0.2958697602
401	0.2957119879
402	0.295562439
403	0.295383045
404	0.2952799406
405	0.2951081595
406	0.2948954537
407	0.2948282586
408	0.2946891728
409	0.2945453577
410	0.2943429623
411	0.2941411968
412	0.2940294203
413	0.2938658753
414	0.293701838
415	0.2935504399
416	0.2933766065
417	0.2932304382
418	0.2931057931
419	0.2930020841
420	0.2928619334
421	0.2926963803
422	0.2925020735
423	0.292393487
424	0.2922236068
425	0.2919579157
426	0.2917610485
427	0.2916194568
428	0.2914260186
429	0.2912827697
430	0.2911428306
431	0.2909920434
432	0.2908814613
433	0.2907698569
434	0.2906113658
435	0.2904907455
436	0.2902490709
437	0.2900569898
438	0.2899311783
439	0.2898252987
440	0.2897205581
441	0.2896296249
442	0.2894358042
443	0.2892914963
444	0.2891708279
445	0.2890615582
446	0.2889807593
447	0.2889068534
448	0.2887379673
449	0.2885608123
450	0.2883982282
451	0.2882463554
452	0.2881547271
453	0.2880403961
454	0.2879301854
455	0.2877994509
456	0.2876412064
457	0.2875135283
458	0.2873730465
459	0.2872288258
460	0.2871282233
461	0.2869560004
462	0.286689858
463	0.2866074368
464	0.2863695802
465	0.2862451588
466	0.2860698789
467	0.2859473573
468	0.2858552015
469	0.2857360618
470	0.2855916343
471	0.2854301638
472	0.2852734819
473	0.2851534989
474	0.2850187308
475	0.2849035754
476	0.284811977
477	0.2847019429
478	0.2845400464
479	0.2844211794
480	0.2842993668
481	0.2841431274
482	0.2840276462
483	0.2839360181
484	0.2837431271
485	0.2835553895
486	0.2833276969
487	0.283176186
488	0.283042113
489	0.2829509151
490	0.282857759
491	0.2827065108
492	0.2825755663
493	0.2824340424
494	0.2823566907
495	0.2821818897
496	0.2820707689
497	0.2818772806
498	0.2817742699
499	0.281670219
500	0.2814996528
501	0.2813798097
502	0.2812055203
503	0.2810587426
504	0.2809711865
505	0.2808755216
506	0.2807852268
507	0.2807363068
508	0.280602583
509	0.2804603794
510	0.280294805
511	0.2801679305
512	0.2800855175
513	0.2799936198
514	0.2798368
515	0.2797375567
516	0.2796186003
517	0.2794729021
518	0.2793081809
519	0.2792035672
520	0.2791189661
521	0.2789903458
522	0.278914758
523	0.2788099561
524	0.2786449958
525	0.2785024309
526	0.2783515567
527	0.2782107893
528	0.278075196
529	0.2779251914
530	0.2778390598
531	0.2777484123
532	0.2776175474
533	0.2774724728
534	0.2773690958
535	0.2772183232
536	0.2770354303
537	0.2768600974
538	0.2767183324
539	0.2766325044
540	0.2765270997
541	0.2764404822
542	0.2763062527
543	0.2761691247
544	0.2760700053
545	0.2759445324
546	0.2758054876
547	0.2756829856
548	0.2755249824
549	0.2753679883
550	0.2752492704
551	0.2751577298
552	0.2750723084
553	0.2749590475
554	0.274832509
555	0.2747442035
556	0.2746094365
557	0.2745329196
558	0.2744100063
559	0.27430296
560	0.2741765199
561	0.2740984578
562	0.2739414485
563	0.2737983308
564	0.2737127189
565	0.2735923086
566	0.2734961069
567	0.2733692282
568	0.273272338
569	0.2731760825
570	0.2730575506
571	0.2729655708
572	0.2728783857
573	0.2727839671
574	0.2726294289
575	0.27253321
576	0.2724294224
577	0.2722943698
578	0.2721778095
579	0.2720117137
580	0.2717888935
581	0.2716838078
582	0.2715616161
583	0.271479617
584	0.2713653449
585	0.2712589027
586	0.2711175861
587	0.2709712482
588	0.2708671936
589	0.2707844558
590	0.2706692939
591	0.2705720747
592	0.270449174
593	0.270369914
594	0.2702258885
595	0.270023351
596	0.2699290517
597	0.2698497051
598	0.2697164327
599	0.2695908581
600	0.2695131796
601	0.2694045712
602	0.2693318591
603	0.2691845179
604	0.2690427633
605	0.2689344759
606	0.2688335471
607	0.26873906
608	0.2686425315
609	0.2685353258
610	0.2683296467
611	0.2682557108
612	0.268132914
613	0.2679939735
614	0.2678806337
615	0.2677845697
616	0.2676979961
617	0.2675382739
618	0.2674579787
619	0.2673515963
620	0.2672560927
621	0.2671344463
622	0.2670336069
623	0.2669248449
624	0.2668413032
625	0.2666578674
626	0.2665404645
627	0.2663979071
628	0.2662319443
629	0.2661098978
630	0.2659805649
631	0.2658884088
632	0.2656792428
633	0.2655310544
634	0.2654092348
635	0.2653177214
636	0.2652279672
637	0.2651642197
638	0.2650036303
639	0.2648906799
640	0.2648312464
641	0.2647137962
642	0.264658603
643	0.2645454553
644	0.2644361182
645	0.2643600753
646	0.2642073746
647	0.2640775279
648	0.2640206624
649	0.2639261366
650	0.2637641068
651	0.263673153
652	0.2635882997
653	0.2634964147
654	0.2634160163
655	0.2633250933
656	0.2631763441
657	0.2631077541
658	0.2629733836
659	0.2628628701
660	0.2627313467
661	0.2626611779
662	0.262575039
663	0.2624724015
664	0.2623591253
665	0.2622630625
666	0.2621640508
667	0.2620711673
668	0.2620024599
669	0.2618981336
670	0.2618184476
671	0.2617100596
672	0.2616451449
673	0.2615194904
674	0.2613895446
675	0.2612564439
676	0.2611592405
677	0.2610473484
678	0.2609288978
679	0.2608667155
680	0.2607613183
681	0.2606078024
682	0.260498205
683	0.2603639143
684	0.2602163214
685	0.2600839437
686	0.2599944103
687	0.2599081929
688	0.2597381328
689	0.2595760749
690	0.2594784606
691	0.2593552394
692	0.2592609106
693	0.25917581
694	0.2590615426
695	0.2589604623
696	0.258855069
697	0.2587770426
698	0.2586835808
699	0.258616476
700	0.2584658992
701	0.2583867871
702	0.2582872645
703	0.2581640611
704	0.2580447199
705	0.2579423026
706	0.2577219659
707	0.2576081533
708	0.2575476068
709	0.2574310676
710	0.2572185304
711	0.257085088
712	0.256964046
713	0.2568455113
714	0.2567518414
715	0.2565725737
716	0.2564807436
717	0.2563270776
718	0.2561879035
719	0.256122282
720	0.2560310597
721	0.2558737671
722	0.2557426009
723	0.2556802951
724	0.2555996836
725	0.2555073946
726	0.2554396449
727	0.255383242
728	0.2552992413
729	0.2551407904
730	0.2549679112
731	0.2548641601
732	0.2548031508
733	0.2546987223
734	0.2545408153
735	0.2544516465
736	0.2543815979
737	0.2542870501
738	0.254177963
739	0.2541079371
740	0.2540295287
741	0.2539204225
742	0.2537972008
743	0.2537098789
744	0.253600323
745	0.2534174566
746	0.2533435288
747	0.2532528787
748	0.2531808737
749	0.2530581781
750	0.2529872228
751	0.2529248379
752	0.2528202428
753	0.2527160095
754	0.2526372485
755	0.2525456018
756	0.2524311098
757	0.2523175972
758	0.2522819163
759	0.2521621669
760	0.2520319724
761	0.2519358867
762	0.2518591884
763	0.2517210988
764	0.2516283662
765	0.2515102637
766	0.2514180614
767	0.251262281
768	0.2511839778
769	0.2511146999
770	0.2509616875
771	0.2508571853
772	0.2507863704
773	0.2506929486
774	0.2505867825
775	0.2504920849
776	0.2503911996
777	0.2502896508
778	0.2502125564
779	0.2501046895
780	0.2499368978
781	0.2498703584
782	0.2497620973
783	0.2496422335
784	0.2495822762
785	0.2495210417
786	0.249424665
787	0.2492935879
788	0.2491632666
789	0.2490475605
790	0.2489728502
791	0.2488912182
792	0.2487661635
793	0.2486846565
794	0.2485961755
795	0.2484409986
796	0.2483593851
797	0.2482577905
798	0.2481535262
799	0.2480721401
800	0.2480291434
801	0.2479316199
802	0.247837512
803	0.2477258364
804	0.2476300684
805	0.2475492342
806	0.2474406305
807	0.2473455389
808	0.2472661538
809	0.247173257
810	0.2470382204
811	0.24694503
812	0.2468692297
813	0.2467378855
814	0.2466182317
815	0.2465517687
816	0.2464574479
817	0.2463526672
818	0.2462632318
819	0.246160741
820	0.2460823104
821	0.2459861189
822	0.2459133154
823	0.2458588235
824	0.2457249962
825	0.2456292921
826	0.2455109207
827	0.2454342984
828	0.2453387387
829	0.2452665386
830	0.245149787
831	0.2450059654
832	0.2449542127
833	0.2449050216
834	0.2448256668
835	0.2447421442
836	0.2446375062
837	0.2445661177
838	0.2444985096
839	0.2444093747
840	0.2443301715
841	0.2442621988
842	0.2442018699
843	0.2441218422
844	0.2439900054
845	0.2438806526
846	0.2437815122
847	0.2437157636
848	0.2436440163
849	0.2435810732
850	0.2434972823
851	0.2434327086
852	0.2432557659
853	0.2431713844
854	0.2430203787
855	0.2429394009
856	0.2428554543
857	0.2427563618
858	0.2426702122
859	0.2425717266
860	0.2424827692
861	0.2423214317
862	0.2422049526
863	0.2421428151
864	0.2420214465
865	0.2419376271
866	0.2418694699
867	0.2418049062
868	0.2416372515
869	0.2415518838
870	0.2414522544
871	0.2413944212
872	0.2412636009
873	0.2411950837
874	0.2411536534
875	0.2410807016
876	0.2409368655
877	0.2408160379
878	0.2407450757
879	0.2406622737
880	0.2405915153
881	0.2404508405
882	0.2404158349
883	0.2403190332
884	0.2401909324
885	0.2401196776
886	0.2400172285
887	0.2399437371
888	0.2398847014
889	0.2398213082
890	0.2396879982
891	0.2396319475
892	0.2395979642
893	0.2395390826
894	0.2394234195
895	0.2392845446
896	0.2391742894
897	0.2390442781
898	0.2389779661
899	0.2388442278
900	0.238770576
901	0.2387052315
902	0.2385933485
903	0.2385249184
904	0.2383770842
905	0.2383229015
906	0.2382696515
907	0.238121515
908	0.238061382
909	0.2379993571
910	0.2379485452
911	0.2378630383
912	0.237789205
913	0.2376972111
914	0.237628431
915	0.2375206304
916	0.2373920928
917	0.237340867
918	0.2372526348
919	0.2371674129
920	0.2371113813
921	0.237049212
922	0.2369685362
923	0.2369019973
924	0.2368087559
925	0.2366914616
926	0.2365399179
927	0.2364625717
928	0.2363559533
929	0.2361973805
930	0.236090101
931	0.2360112544
932	0.23592903
933	0.235858721
934	0.2358001328
935	0.2357449004
936	0.2356724564
937	0.2355863051
938	0.2355118474
939	0.2354797948
940	0.2354051531
941	0.2353251755
942	0.2351704259
943	0.235036404
944	0.2349681276
945	0.2348755653
946	0.2347780711
947	0.2346427643
948	0.2346123367
949	0.2344989565
950	0.2344003191
951	0.2343044389
952	0.2342055395
953	0.2341316111
954	0.2340691587
955	0.2340012937
956	0.2339004376
957	0.2337835953
958	0.2337052451
959	0.2335906104
960	0.233497231
961	0.2334345229
962	0.233312246
963	0.2331668198
964	0.2330945866
965	0.2330397392
966	0.2329690746
967	0.2329005045
968	0.2328244177
969	0.2327149995
970	0.2326664091
971	0.2325543164
972	0.2324628745
973	0.2324083279
974	0.2323595654
975	0.2322693238
976	0.2321228451
977	0.2320575523
978	0.2319173733
979	0.2318533432
980	0.2317575749
981	0.2316483843
982	0.2315645346
983	0.2315148014
984	0.2314606023
985	0.2313426933
986	0.2312638887
987	0.2311499349
988	0.2311007928
989	0.2310453837
990	0.2309395359
991	0.2308970741
992	0.2308339188
993	0.230713758
994	0.2306175023
995	0.2304752666
996	0.2304217376
997	0.2303580383
998	0.230303392
999	0.2301749074
0623606
999	0.2329754387
